"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Mesocriconema_rusticum",35,47.3750236,150.965839945977,18.6986609421419,1,-5.54001255311873,0.001,999
"Mesocriconema_xenoplax",589,22.7012257846095,53.4879494648077,2.13055806472663,1,-14.4500749310244,0.001,999
"Metcalfa_pruinosa",271,24.8350527896679,72.3346844646999,4.03483365092395,1,-11.772389095683,0.001,999
"Monilinia_fructigena",295,37.651765281356,69.9558989374122,3.66804993260701,1,-8.8068958300948,0.001,999
"Mucor_circinelloides",10,178.5958568,205.342774617248,35.3735610529644,224,-0.756127373695852,0.224,999
"Murgantia_histrionica",69,56.9614534057972,121.126706834194,11.5973793538028,1,-5.53273730822273,0.001,999
"Naupactus_xanthographus",58,17.285929,128.565188461004,13.4250901917369,1,-8.28890218774809,0.001,999
"Neofusicoccum_australe",105,59.8353814190476,103.484273825215,8.41859340111644,1,-5.18482011500627,0.001,999
"Neofusicoccum_macroclavatum",3,117.855933333333,248.16761263041,59.2520602593269,20,-2.19927676314959,0.02,999
"Neofusicoccum_mediterraneam",3,238.962974666667,247.332479010683,59.167070534559,414,-0.141455445882321,0.414,999
"Neofusicoccum_vitifusiforme",12,89.0371581666666,198.874064927532,32.4519069294625,1,-3.38460562578362,0.001,999
"Neonectria_macrodidyma",31,105.049719677829,157.121272484908,19.4482147675064,4,-2.67744640984109,0.004,999
"Neonectria_radicicola",218,43.298879293578,78.4933657781822,4.55134771861421,1,-7.7327615160373,0.001,999
"Neopulvinaria_innumerabilis_innumerabilis",430,29.4802846093023,60.3244245800974,2.7766094499738,1,-11.1085626288156,0.001,999
"Neoselenaspidus_silvaticus",187,23.0025153145059,83.6309191184489,5.49675454532931,1,-11.0298546722375,0.001,999
"Nipaecoccus_viridis",998,22.1178694739343,43.8745227794716,1.42295734288385,1,-15.2897438664211,0.001,999
"Noctua_pronuba",145,19.8831208551745,92.3802726461836,6.59217110804962,1,-10.9974620808134,0.001,999
"Nysius_niger",8,36.4043510000375,213.952078022153,38.9462397471505,1,-4.55878996726779,0.001,999
"Oceanaspidiotus_spinosus",380,45.5279013436842,63.2594312374965,3.02803267727464,1,-5.85579212103201,0.001,999
"Oligonychus_coffeae",92,26.5766316304348,109.082219520296,9.53017254443002,1,-8.65730263594042,0.001,999
"Orgyia_postica",133,61.2359436315549,94.9140945293622,6.81330431248814,1,-4.94299819194609,0.001,999
"Otiorhynchus_ligustici",2,242.574508,277.808494362153,125.938799038866,312.5,-0.279770703159397,0.3125,999
"Otiorhynchus_rugosostriatus",211,33.1338203886256,79.7839396645914,5.02597040608147,1,-9.28181336275253,0.001,999
"Otiorhynchus_sulcatus",368,28.4792483538397,64.1868827257795,3.13721549913684,1,-11.3819514093833,0.001,999
"Panonychus_citri",48,29.5142641041667,137.976620387858,14.4570590691694,1,-7.50238037797013,0.001,999
"Panonychus_ulmi",71,16.1130220704226,119.854267457292,11.3086964724359,1,-9.17358120272581,0.001,999
"Pantoea_agglomerans",114,17.087500877193,100.148654545107,7.75924510773661,1,-10.7047982780045,0.001,999
"Paracoccus_marginatus",441,31.3823235720286,59.6647692132856,2.62634561078846,1,-10.7687448007904,0.001,999
"Paradiaspis_lizeriana",31,30.3724445806452,157.570495766613,19.9304992300529,1,-6.38208053485021,0.001,999
"Paralongidorus_maximus",80,110.932626737488,114.491459329467,10.0661211471375,377,-0.353545575297503,0.377,999
"Paraputo_leveri",79,14.8351252531646,115.191516271799,10.4266657287193,1,-9.62497442899815,0.001,999
"Parasaissetia_nigra",1621,27.249751077505,36.8843774393403,0.981041106992234,1,-9.82081820340233,0.001,999
"Paratrichodorus_divergens",5,333.646408,229.897035473875,47.472239464184,968,2.18547457834594,0.968,999
"Paratrichodorus_hispanus",4,233.6587525,236.987387217068,49.9933536043044,442,-0.0665815448872294,0.442,999
"Paratrichodorus_minor",609,31.9772701896519,52.8485893889052,2.10487827469283,1,-9.91568940123109,0.001,999
"Paratrichodorus_pachydermus",3,392.274285333333,250.097083010001,60.1705710639796,951,2.3629026583802,0.951,999
"Paratrichodorus_porosus",281,46.8559150536049,71.2448134360481,3.74340157969277,1,-6.51517019032856,0.001,999
"Paratylenchus_hamatus",732,33.0347540143333,49.2307113567893,1.80582931370531,1,-8.96870884725208,0.001,999
"Paratylenchus_sp.",1156,24.8529587719659,41.5156636240093,1.25747899119513,1,-13.2508813019667,0.001,999
"Parlatoria_cinerea",119,43.8621035294118,99.4850504921069,7.44942773145701,1,-7.46674093203344,0.001,999
"Parlatoria_oleae",1079,25.5723887259433,42.6303601565086,1.33493554343358,1,-12.7781236438507,0.001,999
"Parlatoria_proteus",909,21.6374503033879,45.4365985315656,1.51250510641268,1,-15.7349209118533,0.001,999
"Parlatoria_theae",677,24.5183147162535,50.7202820013102,1.84932413138195,1,-14.1684017638794,0.001,999
"Parthenolecanium_corni",572,29.7119468796084,54.0461032168883,2.12196714574463,1,-11.4677347319347,0.001,999
"Parthenolecanium_corni_corni",1157,27.4281659914718,41.6576213956859,1.23830647146795,1,-11.4910611646451,0.001,999
"Parthenolecanium_persicae",533,34.3367805950072,55.5346418845381,2.29117376256036,1,-9.25196579845721,0.001,999
"Peach_rosette_mosaic_virus",56,37.1756468035714,130.264884069111,12.9630691603601,1,-7.18111090159095,0.001,999
"Peliococcus_turanicus",372,13.7323041849487,63.9774777809852,3.05156650065552,1,-16.4653706826455,0.001,999
"Penicillium_expansum",63,60.9783880634413,124.323745353594,11.8558772780291,1,-5.34294981338432,0.001,999
"Penicillium_notatum",16,155.2414055625,185.510573199672,29.3218483367011,153,-1.03230762568556,0.153,999
"Penicillium_viridicatum",5,322.8914908,232.149878366509,48.0544133866855,932,1.88830964813386,0.932,999
"Peridroma_saucia",497,23.0878647625755,56.9590477186294,2.49671118520197,1,-13.5663200280468,0.001,999
"Perissopneumon_ferox",7,49.7919124285715,219.78572334682,44.6848102587576,1,-3.80428628730569,0.001,999
"Pestalotiopsis_mangiferae",91,67.307172098901,109.461932685904,8.91470148173044,1,-4.72867887650461,0.001,999
"Phaeoacremonium_aleophilum",16,183.29706875,186.968037017739,28.7942176699694,456,-0.127489772766676,0.456,999
"Phaeoacremonium_alvesii",5,208.7587596,231.876463565286,48.0975050609823,253,-0.480642476901347,0.253,999
"Phaeoacremonium_fraxinopennsylvanicum",8,143.6861675,212.870248798362,39.9937130067972,35,-1.72987392509927,0.035,999
"Phaeoacremonium_iranianum",6,297.107022,223.813126470454,45.2600654347973,897,1.61939437836507,0.897,999
"Phaeoacremonium_italicum",5,215.630544,232.050609115641,49.3165725121305,308,-0.332952277078915,0.308,999
"Phaeoacremonium_parasiticum",11,166.429736818182,202.380533710898,33.3881500841772,131,-1.07675318345217,0.131,999
"Phaeoacremonium_scolyti",4,240.42477675,237.633794595344,52.0147809522432,590,0.053657481653495,0.59,999
"Phaeoacremonium_viticola",4,233.65875175,238.474970846707,54.527016928307,454,-0.0883272067320211,0.454,999
"Phaeomoniella_chlamydospora",2,69.871644,268.116979856846,104.520339241488,8,-1.89671538856004,0.008,999
"Phakopsora_euvitis",38,51.4491220789474,146.861113433675,17.1189803705167,1,-5.57346227927523,0.001,999
"Phalaenoides_glycinae",26,26.0631563846154,164.548201864838,21.4975529579774,1,-6.44189809653814,0.001,999
"Phenacoccus_aceris",622,35.1658021398714,52.3361232758877,2.06131314787499,1,-8.3297975146169,0.001,999
"Phenacoccus_madeirensis",509,26.7571736997682,56.3523910788967,2.35775931329707,1,-12.5522640127939,0.001,999
"Phenacoccus_solani",471,18.410715062706,58.3619100415097,2.55718882911056,1,-15.6230914682587,0.001,999
"Phenacoccus_solenopsis",713,22.455050184897,49.7042699995222,1.84266323554197,1,-14.7879543527174,0.001,999
"Phialophora_parasitica",11,166.429736818182,202.600281569065,34.9897792206972,150,-1.03374601259238,0.15,999
"Philaenus_spumarius",261,50.8516194176245,73.0126556717972,3.96331965382563,1,-5.59153391344085,0.001,999
"Phlyctinus_callosus",22,38.4054255000001,172.246241464884,24.3305022262999,1,-5.50094752340168,0.001,999
"Phomopsis_cotoneastri",171,55.6848114666831,86.2769205695914,5.82572940864462,1,-5.25120666564322,0.001,999
"Phomopsis_theicola",21,151.101798809529,173.624892948407,25.1772333433887,191,-0.894581776785745,0.191,999
"Phomopsis_viticola",6,94.2107876666667,224.296905382034,46.1434302123389,1,-2.81916877693635,0.001,999
"Phyllactinia_guttata",388,41.6607392384825,62.786681921908,2.93462583682646,1,-7.19885391122686,0.001,999
"Phyllophaga",325,19.9237201876825,67.3263693943498,3.4234678168104,1,-13.8463837673321,0.001,999
"Phymatotrichopsis_omnivora",440,41.0795445920059,59.7079431125208,2.69486523364314,1,-6.91255291283396,0.001,999
"Phytonemus_pallidus",259,42.130134867978,73.4004059111744,3.96076537680864,1,-7.89500716863775,0.001,999
"Phytophthora_cryptogea",327,20.0106842880872,67.1460808846481,3.28463895272379,1,-14.3502519683248,0.001,999
"Phytoplasma_mali",20,46.3435482,177.315142728128,26.3500873883655,1,-4.97044251116814,0.001,999
"Pinnaspis_strachani",1413,23.4020597283757,38.7388126775194,1.10396807513124,1,-13.8923880994661,0.001,999
"Plagionotus_arcuatus",2,242.574507,276.706771182375,122.081713830127,286,-0.279585394991008,0.286,999
"Planococcus_citri",1187,25.5014149015425,41.2160589790969,1.20578179957549,1,-13.0327428089286,0.001,999
"Planococcus_ficus",222,13.4739298198199,78.0942870745079,4.60269021804984,1,-14.0396929172582,0.001,999
"Planococcus_lilacinus",175,32.4246138915703,85.6006443337048,5.61699482901821,1,-9.46698938859965,0.001,999
"Planococcus_minor",436,32.0817541223353,60.1039393328133,2.74355065327782,1,-10.2138392003074,0.001,999
"Plasmopara_viticola",23,39.6229273913044,171.623906084698,24.3763574856578,1,-5.41512318938783,0.001,999
"Platynota_stultana",564,29.3514800463404,54.3936862543738,2.18960822942647,1,-11.4368432998595,0.001,999
"Polyphagotarsonemus_latus",148,47.8173409932217,91.2009963123715,6.38936575042594,1,-6.7899783818539,0.001,999
"Potato_virus_X",4,151.7169455,237.26021303703,54.418444305322,60,-1.57195356517504,0.06,999
"Pratylenchus_brachyurus",324,30.8683791172936,67.5318704174913,3.40336599963364,1,-10.772714807677,0.001,999
"Pratylenchus_crenatus",642,31.4628849550389,51.7729220337957,2.0429543020302,1,-9.94150337017992,0.001,999
"Pratylenchus_hexincisus",14,23.8853758571643,191.637233592355,31.0911462105133,1,-5.39548643846608,0.001,999
"Pratylenchus_neglectus",1636,24.3101406266626,36.777357747268,0.933137408187994,1,-13.3605372705128,0.001,999
"Pratylenchus_penetrans",1670,27.8149711215967,36.5201256504478,0.934243394351847,1,-9.31786575262919,0.001,999
"Pratylenchus_pratensis",36,24.0551448333334,150.181206543424,17.7149742998561,1,-7.11974285568763,0.001,999
"Pratylenchus_scribneri",159,45.7237985605974,88.9863508965702,5.87988520593198,1,-7.35772057119873,0.001,999
"Pratylenchus_sp.",1003,29.0333290478124,43.791414710086,1.38887414282339,1,-10.6259344941598,0.001,999
"Pratylenchus_thornei",865,32.1863926635807,46.2874404230471,1.55463868087511,1,-9.07030548830089,0.001,999
"Pratylenchus_vulnus",1474,26.2530781403536,38.166266876731,1.05515962088454,1,-11.2904137919821,0.001,999
"Proeulia_auraria",3,248.599359333333,246.142544663326,60.0640636848,616,0.0409032376314098,0.616,999
"Proeulia_chrysopteris",23,63.7803844347826,170.047135168519,22.6664194266296,1,-4.68829014118081,0.001,999
"Pseudaonidia_marquesi",31,56.9075296774194,157.011685121597,20.1267324413709,1,-4.97369136971344,0.001,999
"Pseudaonidia_trilobitiformis",728,22.7208158357657,49.2820892322891,1.79370600680477,1,-14.8080417279967,0.001,999
"Pseudaulacaspis_pentagona",1767,24.0402468781519,35.8323798457899,0.906011096999679,1,-13.0154398844435,0.001,999
"Pseudococcus_calceolariae",765,29.744897185621,48.5674883145054,1.80213725426226,1,-10.4445935426766,0.001,999
"Pseudococcus_comstocki",403,26.3572189804839,61.8414329228951,2.87109479562115,1,-12.3591230761624,0.001,999
"Pseudococcus_cribata",2,247.468474,271.299188288283,114.585859615067,576.5,-0.207972557594269,0.5765,999
"Pseudococcus_cryptus",215,39.9896314222446,79.0872124355788,4.93324555564881,1,-7.92532635408053,0.001,999
"Pseudococcus_longispinus",873,30.1993778795938,46.0443339158815,1.62829123586107,1,-9.73103317595917,0.001,999
"Pseudococcus_maritimus",2,242.574508,275.338437925907,120.311113776237,282,-0.27232671112033,0.282,999
"Pseudococcus_meridionalis",26,38.2450528846154,164.795283696192,21.4279374292719,1,-5.90585217216011,0.001,999
"Pseudococcus_viburni",2056,19.5713924303677,33.89507764202,0.782519246592195,1,-18.3045787998579,0.001,999
"Pseudokermes_vitreus",118,25.9650933644068,98.7311206621689,7.66292609362211,1,-9.49585398694183,0.001,999
"Pseudomonas_fluorescens",35,29.7159116571429,151.006942510239,18.6911534811766,1,-6.4892212765384,0.001,999
"Pseudomonas_syringae",185,29.9370923513514,84.1553404566399,5.35686335500441,1,-10.1212677106347,0.001,999
"Pseudomonas_syringae_pv. syringae",337,36.5149666053407,66.3629411886883,3.29996374222326,1,-9.04494016144505,0.001,999
"Pseudomonas_viridiflava",87,70.2010925632161,111.040875094674,10.0648057852456,1,-4.0576821255038,0.001,999
"Pseudopezicula_tracheiphila",1,NA,NA,NA,NA,NA,NA,999
"Pseudotargionia_glandulosa",111,28.4455127747748,101.511168006248,8.0053734274329,1,-9.12707644356612,0.001,999
"Pulvinaria_vitis",593,22.9648914386779,53.3463127210271,2.13371081980341,1,-14.2387717212534,0.001,999
"Pyrrhalta_luteola",96,44.8475611979166,107.268285720407,9.149362106553,1,-6.82241273167921,0.001,999
"Raspberry_bushy_dwarf_virus",4,187.101772,239.46426868737,53.872526769754,124,-0.971970312644928,0.124,999
"Raspberry_ringspot_virus",58,21.2269240368276,128.478911404366,13.294003848755,1,-8.06769642823468,0.001,999
"Rastrococcus_iceryoides",541,25.0408540869638,55.1938932281512,2.38137341428911,1,-12.662037360566,0.001,999
"Retithrips_syriacus",323,32.2557213069096,67.4759766325307,3.64987460486043,1,-9.64971653511583,0.001,999
"Rhipiphorothrips_cruentatus",2,242.574508,276.351748448437,118.337487568226,285,-0.285431448161877,0.285,999
"Rhizobium_radiobacter",1111,27.6310089294188,42.2248825317544,1.32115335835917,1,-11.0463130642612,0.001,999
"Rhizobium_rhizogenes",1105,28.1699163046012,42.3139074552792,1.34204814381923,1,-10.5391086123234,0.001,999
"Rhizobium_vitis",31,56.9075296774194,156.581970403663,19.8534583416585,1,-5.02050771260829,0.001,999
"Rhizoecus_falcifer",412,25.0112567163498,61.2980925886192,2.8637447570926,1,-12.6711138562186,0.001,999
"Rhizopus_stolonifer",68,69.4359421767,121.649538020393,11.6054490604971,1,-4.49905863801675,0.001,999
"Rosellinia_necatrix",1133,29.2346140973132,41.9003772623386,1.3203510338677,1,-9.5927240863543,0.001,999
"Rotylenchulus_macrodoratus",8,159.118928875,216.027622745438,42.1018431537611,82,-1.35169127067907,0.082,999
"Rotylenchulus_parvus",62,21.5087927741936,125.637925150216,12.0462065538088,1,-8.64414302634542,0.001,999
"Rotylenchulus_reniformis",512,26.2677321310039,56.3159929657245,2.37644228863779,1,-12.6442207237209,0.001,999
"Rotylenchus_robustus",351,39.9703184437607,65.2735075189177,3.26582125102292,1,-7.74787936333979,0.001,999
"Russellaspis_pustulans_pustulans",1476,23.2898506062733,38.1226896740261,1.00516000667625,1,-14.7566944259952,0.001,999
"Saharaspis_ceardi",3,238.962973666667,244.413471071089,62.0153681641982,422,-0.0878894629794151,0.422,999
"Saissetia_coffeae",1342,24.8867155347057,39.4577655913536,1.13690184006226,1,-12.8164539304906,0.001,999
"Saissetia_oleae_oleae",1121,26.3097265720842,42.0689984888863,1.32221980921008,1,-11.9187988313509,0.001,999
"Schistocerca_nitens",20,33.52028555,176.449073086864,26.3432626732558,1,-5.42562966894637,0.001,999
"Scirtothrips_aurantii",150,24.6846076275453,90.8946717016213,6.29878015794734,1,-10.511569290212,0.001,999
"Scirtothrips_citri",44,20.1940012727273,140.96950073934,15.7647716968357,1,-7.66110044529571,0.001,999
"Scirtothrips_dorsalis",512,30.7066129238532,56.3986723648541,2.44562579163599,1,-10.5053109632992,0.001,999
"Scutellonema_brachyurum",641,25.9309101075415,51.7647369104029,1.98078880483712,1,-13.042191444022,0.001,999
"Scutellonema_brachyurus",187,44.4079048884224,83.1619759191637,5.31484546969955,1,-7.29166468746496,0.001,999
"Scutellonema_clathricaudatum",46,43.9084841551084,138.970702197992,15.3967232605721,1,-6.17418501547786,0.001,999
"Selenaspidus_articulatus",408,31.770293558598,61.5575012057321,2.84132736336779,1,-10.4835535782219,0.001,999
"Sowbane_mosaic_virus",39,22.1002755384513,144.82123776712,16.6979298025928,1,-7.34947168178974,0.001,999
"Sparganothis_pilleriana",8,83.003215,215.076717981439,40.2377245234744,1,-3.28233031428973,0.001,999
"Spodoptera_eridania",452,32.3906043586987,59.2885508848591,2.65337787678306,1,-10.137246851086,0.001,999
"Spodoptera_frugiperda",795,24.5144355537673,47.820417249723,1.71006770682918,1,-13.628689438952,0.001,999
"Spodoptera_littoralis",298,33.5018302252745,69.4875093382785,3.73459537638787,1,-9.63576384754422,0.001,999
"Spodoptera_litura",201,33.4581335429602,81.2505404468642,4.99522932199724,1,-9.56761017826408,0.001,999
"Stelidota_geminata",11,32.4257398181819,202.888392329742,36.2694280027507,1,-4.6998991133423,0.001,999
"Stereum_hirsutum",132,45.3717815636364,95.364817625547,6.62638595415885,1,-7.54454032828167,0.001,999
"Strawberry_latent_ringspot_virus",90,61.1643756666667,109.393032140573,9.55888451200198,1,-5.04542725810228,0.001,999
"Taraxacum_officinale_complex",9,98.691696,212.109813881375,37.8963199688141,2,-2.99285307847068,0.002,999
"Targionia_vitis",174,18.1811725862069,85.6619333173567,5.65353005783618,1,-11.9360399680934,0.001,999
"Tetranychus_cinnabarinus",143,25.4761536582643,92.4351674499423,6.45700397021993,1,-10.3699818213674,0.001,999
"Tetranychus_kanzawai",36,24.0551448333334,149.562214694028,18.6486421814465,1,-6.73009158734151,0.001,999
"Tetranychus_pacificus",321,36.9128709225421,67.5559850777384,3.56098699379062,1,-8.60523057473374,0.001,999
"Tetranychus_urticae",233,37.2314386952773,76.5775343689861,4.61401088575453,1,-8.52752554078003,0.001,999
"Theretra_clotho",21,76.3931212857143,174.534111891959,23.9950896098492,1,-4.09004476340696,0.001,999
"Theretra_japonica",21,52.5197222380952,174.583225837003,24.6518512186315,1,-4.95149441380102,0.001,999
"Theretra_oldenlandiae",37,60.9632254054,148.830241719448,17.7775135101446,1,-4.94259313958091,0.001,999
"Thrips_hawaiiensis",88,61.6612443538067,110.57244598921,9.69795798678838,1,-5.04345365303036,0.001,999
"Thrips_imaginis",29,43.1495564827586,158.851052666658,20.3699249436531,1,-5.68001583235829,0.001,999
"Thrips_tabaci",64,42.0988034531297,124.895454264693,12.291849448675,1,-6.735898544583,0.001,999
"Tobacco_necrosis_virus",18,110.751182722222,182.451206744384,27.9957357745579,3,-2.56110518400168,0.003,999
"Tobacco_ringspot_virus",156,52.8307959392308,89.546027022477,5.89814812798873,1,-6.22487436506043,0.001,999
"Tomato_black_ring_virus",97,66.1500526715052,107.262687703187,8.75847484190829,1,-4.69404043212671,0.001,999
"Tomato_ringspot_virus",236,44.8835349497288,76.1367139917342,4.46358599125392,1,-7.00180955474896,0.001,999
"Tomato_spotted_wilt_virus",265,29.7411844526744,72.7589859415457,4.12045937246112,1,-10.4400499071484,0.001,999
"Trametes_versicolor",311,35.0777286520901,68.6552943422733,3.536693683398,1,-9.49405537940807,0.001,999
"Trichoderma_harzianum",184,29.0207010469218,84.2109370565186,5.34781903230704,1,-10.3201390466251,0.001,999
"Trichodorus",243,24.0334241810568,75.4878949427392,4.29814918801799,1,-11.971308698433,0.001,999
"Trichodorus_onubensis",3,378.416357333333,246.130787046708,57.8979511478319,937,2.28480572566132,0.937,999
"Trichodorus_porosus",165,49.4375488917272,87.6631507018809,5.78919010602454,1,-6.60292737154617,0.001,999
"Trichodorus_primitivus",57,45.961357877193,128.900357248188,12.8540552231801,1,-6.45236059212107,0.001,999
"Trichodorus_sp.",792,17.9422417793826,47.7635130013399,1.70084605580491,1,-17.5331983280784,0.001,999
"Trichothecium_roseum",163,65.5325872830153,88.0957266895474,5.99192588982517,1,-3.76559053322845,0.001,999
"Trijuba_oculata",97,31.2794012061856,107.062414721616,9.26804479424647,1,-8.17680699627993,0.001,999
"Truncatella_angustata",56,87.13205125,129.792520751043,13.2383696017309,1,-3.22248666448058,0.001,999
"Tylenchorhynchus_acutus",114,17.5775325,100.691226511004,7.85746185940996,1,-10.5776770537509,0.001,999
"Tylenchorhynchus_capitatus",309,42.0653503628964,68.6372020523818,3.63354015423433,1,-7.31293740032567,0.001,999
"Tylenchorhynchus_clarus",1030,25.7904863662825,43.330951228998,1.32935168102398,1,-13.1947513311183,0.001,999
"Tylenchorhynchus_claytoni",536,29.7733963218134,55.4270657223755,2.31458533603652,1,-11.0834839403637,0.001,999
"Tylenchorhynchus_cylindricus",573,15.3423873452967,53.982526360156,2.22991558571224,1,-17.3280725344218,0.001,999
"Tylenchorhynchus_mediterraneus",2,650.100056,268.628552809791,111.036055180405,977,3.43556426397187,0.977,999
"Tylenchorhynchus_sp.",960,26.8434454588282,44.5664195145351,1.47296326662651,1,-12.0321901144876,0.001,999
"Tylenchulus_semipenetrans",247,33.6694581255061,74.9582683184636,4.43572096787992,1,-9.30825236572348,0.001,999
"Verticillium_dahliae",639,27.2669142227766,51.799371820585,1.97050923238835,1,-12.4498059661837,0.001,999
"Viteus_vitifoliae",31,56.9075296774194,154.773217044238,18.7610126766157,1,-5.21643948830128,0.001,999
"Xestia_c-nigrum",355,23.1826471492958,64.9342881041862,3.16487121243684,1,-13.1922085141478,0.001,999
"Xiphinema",529,32.240495705104,55.6643415443368,2.33909153209829,1,-10.014078336738,0.001,999
"Xiphinema_aceri",4,224.190987,241.050450820022,54.9323101167426,307,-0.306913431898134,0.307,999
"Xiphinema_americanum",1621,23.6736840606024,36.881246103234,0.962646492005175,1,-13.7200541967596,0.001,999
"Xiphinema_brevicolle",100,49.3589244413499,105.517259625349,8.36682961451428,1,-6.71202089338342,0.001,999
"Xiphinema_californicum",108,52.929023212963,102.562690718141,7.95315498871869,1,-6.24075195008547,0.001,999
"Xiphinema_diversicaudatum",266,53.1414797180391,72.9351883915866,3.84181234965783,1,-5.15217997966776,0.001,999
"Xiphinema_index",377,27.1328301883289,63.6420592581075,2.98630822424741,1,-12.2255394715592,0.001,999
"Xiphinema_insigne",107,22.1710488984578,103.252332987381,8.58456515265513,1,-9.44500771408854,0.001,999
"Xiphinema_italiae",265,21.7140861728416,72.9488362878561,4.02143396066002,1,-12.7404181235406,0.001,999
"Xiphinema_mediterraneum",67,39.1746467761194,121.757395981013,11.956211015173,1,-6.90710034308462,0.001,999
"Xiphinema_melitense",37,30.0933428648649,148.549113398656,17.196743085752,1,-6.88826773436742,0.001,999
"Xiphinema_pachtaicum",146,50.915754890411,91.2426083046397,6.48447769868817,1,-6.21898251302289,0.001,999
"Xiphinema_pyrenaicum",67,42.8691309701493,122.316292007194,11.6177853028168,1,-6.83840843725891,0.001,999
"Xiphinema_rivesi",226,46.2943534070797,77.5760791961311,4.56437303634139,1,-6.85345512734988,0.001,999
"Xiphinema_sp.",188,31.3770603251861,83.5202519045417,5.28489714946176,1,-9.86645342467377,0.001,999
"Xiphinema_vuittenezi",243,35.215143115781,75.5979168713222,4.39595868436589,1,-9.18634060396459,0.001,999
"Xyleborus_dispar",386,23.9981164666736,62.8649216785105,3.08329715506181,1,-12.6055982466788,0.001,999
"Xylella_fastidiosa",721,28.1665112024946,49.4652587898974,1.79073828700588,1,-11.8938360462568,0.001,999
"Xylosandrus_germanus",100,27.83757008,105.738713385163,8.98870232464734,1,-8.66656170063113,0.001,999
"Xylotrechus_chinensis",53,9.74499992452832,131.566629852409,13.2930717068851,1,-9.1642949510897,0.001,999
"Zaprionus_indianus",2,271.51613,276.408599610595,118.64086406962,802,-0.0412376431085683,0.802,999
"Zeuzera_coffeae",112,17.2515771428572,101.425171457919,7.83122949344667,1,-10.7484520004809,0.001,999
"Zygina_nivea",3,85.0071,248.801489763677,61.1200361517658,2,-2.6798804463558,0.002,999
"Zygotylenchus_guevarai",30,44.7882949,157.790663775944,19.1148241062213,1,-5.91176608521157,0.001,999
