"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"Paratylenchus_hamatus",560,317.43751829739,275.239076056219,6.31967703349011,1000,6.67730993491404,1,999
"Paratylenchus_sp.",886,296.611174230202,275.755697800534,5.13620385676673,1000,4.06048455459813,1,999
"Parlatoria_cinerea",92,194.997099573101,275.295697785489,16.8632617420836,1,-4.76174772357334,0.001,999
"Parlatoria_oleae",825,296.14987674474,275.682754620436,5.24401728643111,1000,3.9029471121811,1,999
"Parlatoria_proteus",722,322.8047550319,275.416744625844,5.77104370873549,1000,8.21134144839785,1,999
"Parlatoria_theae",575,222.443906473939,275.455867235935,6.40300418892815,1,-8.27923255987604,0.001,999
"Parthenolecanium_persicae",384,212.988640591276,275.593547328265,8.04950216082869,1,-7.7774880341848,0.001,999
"Peach_rosette_mosaic_virus",53,158.870318671988,275.938145105128,22.5595159011626,1,-5.18928805680207,0.001,999
"Peliococcus_turanicus",336,200.919686866667,275.370994068152,8.6877116185482,1,-8.56972589220522,0.001,999
"Penicillium_chrysogenum",61,232.870408326776,275.350870530459,21.5203531955235,2,-1.97396677543931,0.002,999
"Penicillium_expansum",335,233.369447399604,275.589839297586,8.6170324003234,1,-4.89964409283151,0.001,999
"Peridroma_saucia",396,235.890724898953,275.435506202078,7.74682832753302,1,-5.10464149083807,0.001,999
"Perissopneumon_ferox",4,26.6211565000001,274.906677425481,80.6527679443244,1,-3.0784500923375,0.001,999
"Pestalotiopsis_mangiferae",111,166.612733857821,275.374052225485,14.752884116024,1,-7.37220719096758,0.001,999
"Peyronellaea_obtusa",1079,284.825778356756,275.415782929396,4.60961483190404,975,2.04138431745563,0.975,999
"Phaeoacremonium_fraxinopennsylvanicum",61,164.480319473224,274.622129453428,20.2508009925522,1,-5.43888659123712,0.001,999
"Phaeoacremonium_iranianum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_minimum",170,194.17836447393,275.092280723453,12.4847854476268,1,-6.48100174319811,0.001,999
"Phaeoacremonium_parasiticum",87,220.908766573643,275.869183641211,16.660443840465,1,-3.29885671677483,0.001,999
"Phaeomoniella_chlamydospora",34,74.1379766951872,276.449149054817,28.6448648580359,1,-7.06273788905218,0.001,999
"Phaeomoniella_sp.",34,74.1379766951872,275.384145092507,27.1008139623489,1,-7.42583483569574,0.001,999
"Phakopsora_euvitis",49,120.957075644558,274.820545205858,22.1697801156184,1,-6.9402343531998,0.001,999
"Phalaenoides_glycinae",20,60.8171081368421,273.247630569777,34.7257545355229,1,-6.11737672152316,0.001,999
"Phenacoccus_aceris",496,209.658257387072,275.487723131881,7.02664738540164,1,-9.36854550031563,0.001,999
"Phenacoccus_madeirensis",428,231.333404118533,275.796939419955,7.8018910569262,1,-5.69907154265493,0.001,999
"Phenacoccus_solani",469,219.895360451048,275.684674041905,7.37719398420632,1,-7.56240295568961,0.001,999
"Phenacoccus_solenopsis",594,215.265561659336,275.417314522525,6.10036279263407,1,-9.8603566554794,0.001,999
"Philaenus_spumarius",212,201.241967737414,275.161936180377,10.6793286408521,1,-6.92178047224739,0.001,999
"Phlyctinus_callosus",16,155.2863571,275.448096488665,40.7082749682924,1,-2.95177674520127,0.001,999
"Phomopsis_helianthi",45,140.086389088889,276.666289452677,24.0695620577502,1,-5.67438244352313,0.001,999
"Phomopsis_theicola",205,196.090776143282,275.830233483659,11.4983564341393,1,-6.93485697691773,0.001,999
"Phomopsis_velata",1041,305.135171110651,275.274503882642,4.57613632144107,1000,6.52530106852365,1,999
"Phyllactinia_guttata",920,227.022301523092,275.415074042223,4.73294227706278,1,-10.2246699169893,0.001,999
"Phyllosticta_ampelicida",56,109.461939629232,274.538431524289,20.8143579291427,1,-7.93089522420148,0.001,999
"Phymatotrichopsis_omnivora",1659,259.731464357932,275.486663701013,3.47239259132389,1,-4.5372747835158,0.001,999
"Phytonemus_pallidus",234,227.29333190323,276.214442655846,10.7284805347659,1,-4.55992911522614,0.001,999
"Phytophthora_cryptogea",362,368.469741598531,275.096122212806,8.31629813515425,1000,11.2277864343295,1,999
"Pinnaspis_strachani",1057,252.056111791367,275.268101348739,4.58188396640779,1,-5.06603609509785,0.001,999
"Plagionotus_arcuatus",1,NA,NA,NA,NA,NA,NA,999
"Planococcus_citri",910,240.838980104982,275.53506883414,5.09632677645432,1,-6.80805808792684,0.001,999
"Planococcus_ficus",62,205.670278953993,275.26045334464,20.7784771628888,1,-3.34914699691937,0.001,999
"Planococcus_lilacinus",127,222.476436776401,275.117036243889,13.803225530766,1,-3.8136448144064,0.001,999
"Planococcus_minor",395,236.781239038963,275.333599799629,7.89819236074646,1,-4.88116254958147,0.001,999
"Plasmopara_viticola",50,86.5202595085714,274.160503813624,22.6647788993103,1,-8.27893557394301,0.001,999
"Platynota_stultana",409,349.478817833493,275.43884783016,7.9095069346007,1000,9.36088312653723,1,999
"Polyphagotarsonemus_latus",106,204.75151667595,274.497443021215,15.633572958928,1,-4.46129151208739,0.001,999
"Popillia_japonica",302,211.10064194977,276.176870299065,9.24203096096696,1,-7.04133416390179,0.001,999
"Potato_virus_X",5,175.5886084,273.836055964899,70.8206974489861,1,-1.38727026284469,0.001,999
"Pratylenchus_brachyurus",309,274.769964990292,275.436804911736,8.7569039510007,495,-0.0761501924852456,0.495,999
"Pratylenchus_crenatus",551,340.616614302121,275.615628636088,6.32026204007606,1000,10.2845396684298,1,999
"Pratylenchus_hexincisus",4,140.525371166817,275.906142386997,81.9558991201471,2,-1.65187341818692,0.002,999
"Pratylenchus_neglectus",1200,287.954026609518,275.41743816517,4.26612217114175,996,2.93863793427006,0.996,999
"Pratylenchus_pratensis",26,29.8061991446154,274.130274415129,30.4091324904514,1,-8.03456249030559,0.001,999
"Pratylenchus_scribneri",164,204.890448522891,275.001793071697,12.0376244805775,1,-5.82435053211119,0.001,999
"Pratylenchus_sp.",863,249.184663039493,275.595713243434,5.09538990771835,1,-5.18332270587069,0.001,999
"Pratylenchus_thornei",667,320.271143116416,275.571399119598,6.20086476645436,1000,7.20863067981037,1,999
"Pratylenchus_vulnus",1161,311.070741030418,275.016284651499,4.23973871067249,1000,8.50393357688801,1,999
"Proeulia_auraria",28,60.5572136931217,274.146151383063,30.2855131793369,1,-7.05251175455292,0.001,999
"Proeulia_chrysopteris",29,68.4299362512316,276.090143459438,29.8426033335031,1,-6.95851514318371,0.001,999
"Pseudaonidia_marquesi",34,74.1379766951872,275.3393114266,27.1572036530657,1,-7.40876480884288,0.001,999
"Pseudaonidia_trilobitiformis",573,219.569680672287,275.530335535043,6.41782255014612,1,-8.71957029436428,0.001,999
"Pseudaulacaspis_pentagona",1603,267.241702643385,275.443966763716,3.68785377791408,14,-2.22412942981997,0.014,999
"Pseudocercospora_vitis",40,96.4103392679487,276.436238499885,25.6941079929988,1,-7.00650512097912,0.001,999
"Pseudococcus_calceolariae",510,225.877826024894,275.138071838784,6.89162670942688,1,-7.1478401095794,0.001,999
"Pseudococcus_comstocki",351,346.212416002408,275.554053638289,8.09843927422275,1000,8.72493575262389,1,999
"Pseudococcus_cryptus",145,237.027599541601,275.935213749945,13.369309056105,1,-2.91021877383983,0.001,999
"Pseudococcus_longispinus",826,332.084421318844,275.552321015884,5.09390526649696,1000,11.097988153564,1,999
"Pseudococcus_maritimus",1,NA,NA,NA,NA,NA,NA,999
"Pseudococcus_meridionalis",17,126.183704838235,273.827374723264,37.8600582699451,1,-3.89972114760939,0.001,999
"Pseudococcus_viburni",1605,274.063530626053,275.538847897642,3.45040258324099,325,-0.427578300211872,0.325,999
"Pseudomonas_fluorescens",28,154.290948309545,273.631772134741,30.3925796218166,1,-3.92664345409922,0.001,999
"Pseudomonas_syringae",325,240.101217821275,275.443102270327,8.5894795069699,1,-4.11455483657355,0.001,999
"Pseudomonas_viridiflava",114,217.585273482541,275.539184588764,15.0311796333555,1,-3.85557970298076,0.001,999
"Pseudopezicula_tetraspora",35,75.6041591361345,276.287885832781,28.3065964263551,1,-7.08964524289464,0.001,999
"Pseudopezicula_tracheiphila",35,75.6041591361345,276.725804626858,27.8092717417334,1,-7.23217951762831,0.001,999
"Pseudotargionia_glandulosa",95,134.643262622172,274.656939406382,16.6474701248177,1,-8.41050776691165,0.001,999
"Pulvinaria_vitis",460,200.931436563772,275.520471658879,7.36723382568827,1,-10.1244289050564,0.001,999
"Quinisulcius_acutus",155,162.736770836364,275.808496415025,12.7227464458025,1,-8.88736768121049,0.001,999
"Quinisulcius_capitatus",274,249.726063605088,275.415697689355,9.10903172370102,1,-2.82023763485463,0.001,999
"Raspberry_bushy_dwarf_virus",34,156.412200980392,276.519001877181,27.9139685303563,1,-4.30274902567771,0.001,999
"Raspberry_ringspot_virus",75,216.871082009084,276.532249978014,18.3074871256622,1,-3.25883981561296,0.001,999
"Rastrococcus_iceryoides",421,241.586105134615,275.213142955255,7.50404755836948,1,-4.48118666080885,0.001,999
"Retithrips_syriacus",219,212.168628882125,275.773942457504,10.6721129669248,1,-5.95995505037337,0.001,999
"Rhipiphorothrips_cruentatus",1,NA,NA,NA,NA,NA,NA,999
"Rhizobium_radiobacter",948,294.434883753349,275.465748227074,5.06475258462936,1000,3.74532323332904,1,999
"Rhizobium_rhizogenes",951,294.270742770666,275.497330633449,4.88952148453947,1000,3.83951930604616,1,999
"Rhizobium_vitis",34,74.1379766951872,274.664821225482,28.2932058875531,1,-7.08745574210491,0.001,999
"Rhizoecus_falcifer",318,281.143598539621,275.777479851548,8.58725611314982,735,0.624893285744243,0.735,999
"Rhizopus_stolonifer",276,274.339598896287,275.19821333938,9.45902979233318,485,-0.0907719355942197,0.485,999
"Rosellinia_necatrix",1031,293.279062623337,275.414619832807,4.79889882683064,1000,3.72261292333355,1,999
"Rotylenchulus_macrodoratus",8,222.514876607143,273.305866936573,54.8359271849009,32,-0.926235643981509,0.032,999
"Rotylenchulus_parvus",41,279.49039834878,276.120370152808,24.4537000894766,562,0.137812608465837,0.562,999
"Rotylenchulus_reniformis",502,238.503605902145,275.19821877025,6.8397701153187,1,-5.36488979153281,0.001,999
"Rotylenchus_robustus",320,377.42848756816,275.275672327138,8.48924102960675,1000,12.0332094335356,1,999
"Saharaspis_ceardi",2,237.157207,278.124200621619,122.411884354785,229.5,-0.334665166193218,0.2295,999
"Saissetia_coffeae",1074,273.249531607612,275.516384979815,4.3807369753396,306,-0.517459364706084,0.306,999
"Saissetia_oleae",860,295.038748325696,275.380200296107,5.16234219782707,1000,3.80806759340052,1,999
"Schistocerca_nitens",17,186.007678735294,274.31905706602,39.1355811199231,1,-2.25654955934125,0.001,999
"Scirtothrips_aurantii",114,173.571532527999,274.492869250612,14.6809354685233,1,-6.87431239916518,0.001,999
"Scirtothrips_citri",34,109.253778165775,276.471115873271,27.6227274715291,1,-6.0536142884459,0.001,999
"Scirtothrips_dorsalis",339,208.579604511229,274.962648291626,8.24957178436643,1,-8.04684722014281,0.001,999
"Scutellonema_brachyurum",597,355.127160057991,275.320493712262,6.39786827286091,1000,12.4739464681166,1,999
"Scutellonema_clathricaudatum",27,205.25833591428,274.236660664374,30.5334286364517,1,-2.25910838810108,0.001,999
"Scutylenchus_brevidens",870,308.589877598333,275.129242203506,4.76546930253017,1000,7.02147748114983,1,999
"Selenaspidus_articulatus",252,259.523558178468,275.32582287068,9.45693063403678,38,-1.67097183047291,0.038,999
"Sowbane_mosaic_virus",37,58.6212393483376,274.274676511407,25.8916957575183,1,-8.32905805717451,0.001,999
"Sparganothis_pilleriana",6,3.09423853333333,274.177784639978,65.5950877413647,1,-4.13268059302706,0.001,999
"Spodoptera_eridania",284,229.069955832927,275.01883863664,9.12447306287296,1,-5.03578480500719,0.001,999
"Spodoptera_frugiperda",564,299.571231634942,275.028305632426,6.5697384638701,1000,3.73575388692988,1,999
"Spodoptera_littoralis",190,232.417915407316,275.208165258321,10.52041904578,1,-4.06735222853781,0.001,999
"Spodoptera_litura",174,229.172416163106,275.53150674666,11.6826219939762,1,-3.96820941458671,0.001,999
"Stelidota_geminata",4,14.296432,281.610424641629,87.2999377581236,1,-3.06201813547976,0.001,999
"Stereum_hirsutum",665,317.72086088594,275.064050861295,5.61696754757342,1000,7.59427745725068,1,999
"Strawberry_latent_ringspot_virus",106,214.986769955076,275.42495109224,15.5450603668087,1,-3.88793479800242,0.001,999
"Targionia_vitis",123,143.550322015994,274.812284876275,14.0109719293912,1,-9.36851230034434,0.001,999
"Tetranychus_kanzawai",26,29.8061991446154,275.731419699153,31.5925003477699,1,-7.78429114021986,0.001,999
"Tetranychus_pacificus",239,199.496768153556,275.664601421685,10.0384984063282,1,-7.58757238235095,0.001,999
"Tetranychus_urticae",237,225.131469396593,275.809565866502,10.6093700165446,1,-4.77673004060378,0.001,999
"Theretra_clotho",13,221.242493307692,276.503836426393,44.5895886103707,3,-1.2393328765955,0.003,999
"Theretra_japonica",10,88.3688963777778,276.219635282832,51.269053061562,1,-3.66401811009636,0.001,999
"Theretra_oldenlandiae",27,198.804978028475,276.476279628444,31.2946209963148,1,-2.4819377620555,0.001,999
"Thrips_hawaiiensis",75,203.733008242131,275.643965653793,18.0638349531443,1,-3.98093525534259,0.001,999
"Thrips_imaginis",123,180.452490918832,276.041020627165,14.6890366803173,1,-6.5074743693994,0.001,999
"Thrips_tabaci",46,203.606653051221,275.699507234537,24.1571914600712,1,-2.98432267271123,0.001,999
"Tobacco_ringspot_virus",121,187.015920625587,274.651667857232,14.3930444333952,1,-6.08875680452356,0.001,999
"Tomato_black_ring_virus",84,218.4779179599,275.561568902122,16.8383941988821,1,-3.39008876190887,0.001,999
"Tomato_ringspot_virus",196,217.849267075,275.184122271619,11.4429454747372,1,-5.01049798089117,0.001,999
"Trametes_versicolor",949,333.442131069494,275.31436928747,4.85735835514086,1000,11.9669494264312,1,999
"Trichoderma_harzianum",348,342.534352100164,275.453835196385,8.68827063631048,1000,7.72081346354857,1,999
"Trichodorus_onubensis",2,650.100056,277.493316489475,125.094576651869,970,2.97860026775954,0.97,999
"Trichodorus_primitivus",31,121.119054086022,275.146009307904,28.7542810663316,1,-5.35666166949423,0.001,999
"Trichodorus_sp.",499,292.101670174153,275.246629282573,7.19444013362628,984,2.34278701031932,0.984,999
"Trichothecium_roseum",752,257.955569052523,275.427877790492,5.53093766972117,1,-3.15901385647859,0.001,999
"Trijuba_oculata",25,229.48262498,273.87325377386,31.1288194544526,3,-1.42602994819036,0.003,999
"Truncatella_angustata",411,267.644209608,275.473750425139,7.78263167580401,155,-1.0060274137708,0.155,999
"Tylenchorhynchus_clarus",801,307.235374707358,275.657067153815,5.3488128030818,1000,5.903797481069,1,999
"Tylenchorhynchus_claytoni",524,330.703966751971,275.627600293572,6.9166789693402,1000,7.96283399916892,1,999
"Tylenchorhynchus_cylindricus",539,320.233733443703,275.635896783488,6.5977772165761,1000,6.75952448775749,1,999
"Tylenchorhynchus_sp.",719,290.728300680508,275.286487537698,5.6808520547965,994,2.71822131501764,0.994,999
"Tylenchulus_semipenetrans",207,218.122277946063,275.073560781772,10.813909682054,1,-5.26648404787598,0.001,999
"Tylenchus_penetrans",1378,282.392496360975,275.433497439693,3.91443073550047,964,1.77778057436799,0.964,999
"Urophorus_humeralis",26,29.8061991446154,275.924555293235,32.4878646171576,1,-7.57570123641301,0.001,999
"Verticillium_dahliae",506,224.071767588027,275.538445266098,6.70032844152236,1,-7.68121714140594,0.001,999
"Xanthogaleruca_luteola",73,98.3134338036529,275.000879144612,18.7302695349488,1,-9.43325695400581,0.001,999
"Xestia_c-nigrum",279,223.276331615172,275.319700501609,9.35727975044995,1,-5.56180538301575,0.001,999
"Xiphinema_aceri",75,32.2699135257658,275.30033584799,18.0125679381221,1,-13.4922695729503,0.001,999
"Xiphinema_americanum",1193,313.928840752374,275.584007636177,4.23906400828429,1000,9.04558955497287,1,999
"Xiphinema_brevicolle",79,201.221684870468,274.853617736566,17.9033624490416,1,-4.11274323891262,0.001,999
"Xiphinema_diversicaudatum",234,221.737430691575,275.458140416486,10.2578547572809,1,-5.23703162074712,0.001,999
"Xiphinema_index",292,346.67591002502,275.683753819294,9.26193132239884,1000,7.66494089996551,1,999
"Xiphinema_italiae",230,167.559303839018,275.605734208632,10.3582485991868,1,-10.4309555167557,0.001,999
"Xiphinema_melitense",76,131.99467360807,275.133369892257,18.1788431721027,1,-7.87391666945273,0.001,999
"Xiphinema_pachtaicum",148,230.402156512962,275.594409961849,13.1248051229927,1,-3.44327043528566,0.001,999
"Xiphinema_pyrenaicum",86,111.209686026265,275.689741447615,16.9352434401972,1,-9.71229353756692,0.001,999
"Xiphinema_rivesi",216,341.8154343559,276.426378314762,11.1764171005409,1000,5.85062775063874,1,999
"Xiphinema_sp.",318,347.299058250083,275.536230102501,8.57236670695999,1000,8.3714137064758,1,999
"Xiphinema_vuittenezi",158,213.533603553566,275.036573288509,12.699854916569,1,-4.8428088461627,0.001,999
"Xyleborus_dispar",272,345.60539635455,275.663411903248,9.62282034864916,1000,7.26834565306211,1,999
"Xylella_fastidiosa",506,231.799221995064,275.098925945981,6.98638734158298,1,-6.19772449391638,0.001,999
"Xylosandrus_germanus",100,138.321942707677,275.481030047871,16.083823306395,1,-8.52776636048095,0.001,999
"Xylotrechus_chinensis",21,14.8577133238095,273.037964566727,32.6239673682202,1,-7.91382140402755,0.001,999
"Zaprionus_indianus",27,47.7106384273505,275.762693771804,30.8148136381541,1,-7.40072804016852,0.001,999
"Zeuzera_coffeae",88,185.03243666745,274.341225279398,15.877782122828,1,-5.62476471342589,0.001,999
"Zygina_nivea",2,6.223396,278.346495383378,122.577717189762,2,-2.22000462744877,0.002,999
"Zygotylenchus_guevarai",29,91.5794889950739,276.45157205839,29.5963031301396,1,-6.2464586286471,0.001,999
