"","my.paths","FPD","SES.FPD"
"451","Xiphinema_aceri",242.574507666667,-0.451949403944005
"452","Xiphinema_americanum",275.4531970679,6.98464815156025
"453","Xiphinema_brevicolle",246.819828565657,-2.10545346651556
"454","Xiphinema_californicum",197.977048205607,-8.70770453388177
"455","Xiphinema_diversicaudatum",227.346258384905,-7.92353545214727
"456","Xiphinema_index",293.664174231383,6.98020808586028
"457","Xiphinema_insigne",453.77747609434,24.6351805328795
"458","Xiphinema_italiae",223.38421096963,-8.18849392792538
"459","Xiphinema_mediterraneum",165.813320606061,-10.0611937420579
"460","Xiphinema_melitense",242.710451111111,-1.64010937099474
"461","Xiphinema_pachtaicum",266.203314903448,0.389353318322206
"462","Xiphinema_pyrenaicum",262.617776363636,-0.120507402737511
"463","Xiphinema_rivesi",317.878764782222,9.91111309103349
"464","Xiphinema_sp.",229.790100171123,-5.69405640349491
"465","Xiphinema_vuittenezi",251.432362880164,-2.39172691878517
"466","Xyleborus_dispar",303.554915810396,10.1837872929876
"467","Xylella_fastidiosa",240.743550227781,-7.98081671414169
"468","Xylosandrus_germanus",255.219219949495,-1.08495353631905
"469","Xylotrechus_chinensis",242.574507692308,-1.8015393321693
"470","Zaprionus_indianus",271.51613,0.0726804035853426
"471","Zeuzera_coffeae",242.971315765766,-2.69701750180455
"472","Zygina_nivea",242.574508,-0.393612559151895
"473","Zygotylenchus_guevarai",256.627112827586,-0.491616364144448
