"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Parthenolecanium_persicae",56,96.0756354999929,131.724194758302,12.9627501529733,1,-2.75007686159347,0.001,999
"Peach_rosette_mosaic_virus",4,164.4653855,242.064881464715,57.5195581667148,79,-1.34909756677546,0.079,999
"Peliococcus_turanicus",47,57.9750109574234,137.982930865142,15.7841037026254,1,-5.06889218514262,0.001,999
"Penicillium_chrysogenum",21,129.732547380952,175.294678682091,25.0079157644769,30,-1.82190838014012,0.03,999
"Penicillium_expansum",40,115.60970642492,146.471534495349,16.9559963644624,35,-1.82011292094348,0.035,999
"Peridroma_saucia",56,100.980799017846,131.490988696473,13.060033199698,8,-2.33614947313698,0.008,999
"Perissopneumon_ferox",1,NA,NA,NA,NA,NA,NA,999
"Pestalotiopsis_mangiferae",18,151.731619,182.071695967246,26.9794775265992,124,-1.12456132396683,0.124,999
"Peyronellaea_obtusa",233,50.0836857029906,78.5036165529649,4.48623466342878,1,-6.334918474428,0.001,999
"Phaeoacremonium_fraxinopennsylvanicum",9,107.797388888889,209.419121831389,40.1253641895385,5,-2.53260587149999,0.005,999
"Phaeoacremonium_iranianum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_minimum",22,137.835872681818,172.603873857082,24.6261700263462,76,-1.41183144346307,0.076,999
"Phaeoacremonium_parasiticum",12,186.606122166667,201.122078863666,33.2162913040195,347,-0.437013168151092,0.347,999
"Phaeomoniella_chlamydospora",1,NA,NA,NA,NA,NA,NA,999
"Phaeomoniella_sp.",1,NA,NA,NA,NA,NA,NA,999
"Phakopsora_euvitis",19,37.7254440526316,180.476480702015,26.4356220317881,1,-5.39994997952875,0.001,999
"Phalaenoides_glycinae",3,115.195296333333,245.929315317439,61.4596656368071,18,-2.12715148430308,0.018,999
"Phenacoccus_aceris",85,61.4090461882353,113.300199241366,9.20692120332478,1,-5.63610265659618,0.001,999
"Phenacoccus_madeirensis",136,63.4260238093971,96.19408857185,6.89833871776228,1,-4.75013856279334,0.001,999
"Phenacoccus_solani",82,57.0312979900171,115.596642165516,10.2050268321143,1,-5.73887214007111,0.001,999
"Phenacoccus_solenopsis",205,52.431571058943,82.0163575834407,5.07993009291508,1,-5.82385701837891,0.001,999
"Philaenus_spumarius",11,167.302271909091,202.877505683261,34.6423742794277,143,-1.02692827827614,0.143,999
"Phlyctinus_callosus",4,246.286072,238.395643477528,54.4877929727558,701,0.144810940065374,0.701,999
"Phomopsis_helianthi",6,120.4870065,224.935883148032,47.8399214078331,12,-2.18329950330834,0.012,999
"Phomopsis_theicola",28,125.619995714289,161.310308090512,20.584693026193,43,-1.73382776856611,0.043,999
"Phomopsis_velata",250,50.95115885526,76.3757733143081,4.25376440651744,1,-5.97696816967427,0.001,999
"Phyllactinia_guttata",461,38.3256881646573,60.7558859223407,2.5914072547444,1,-8.65560506424366,0.001,999
"Phyllosticta_ampelicida",21,78.2853848571714,175.9574241923,25.1410714571562,1,-3.8849592986351,0.001,999
"Phymatotrichopsis_omnivora",493,47.0648630902838,59.348017088019,2.62464507957022,1,-4.67992952393645,0.001,999
"Phytonemus_pallidus",50,95.42124440001,136.484857490404,14.2235990151371,2,-2.88700581664972,0.002,999
"Phytophthora_cryptogea",71,83.7981591690366,120.509081059557,11.0843355645064,1,-3.31196413866012,0.001,999
"Pinnaspis_strachani",256,52.8025544135011,75.6704508749696,4.15919166679158,1,-5.49815884756015,0.001,999
"Plagionotus_arcuatus",1,NA,NA,NA,NA,NA,NA,999
"Planococcus_citri",210,71.739257460986,81.2828951469227,4.96367484732166,30,-1.92269598220888,0.03,999
"Planococcus_ficus",14,179.7890585,193.263791143319,30.0728379428464,346,-0.448069871853403,0.346,999
"Planococcus_lilacinus",44,93.5083663642,142.918225806115,15.9498741358901,1,-3.0978212756384,0.001,999
"Planococcus_minor",167,75.9294756292371,88.8948344132882,5.81498956203405,13,-2.22964437781654,0.013,999
"Plasmopara_viticola",10,50.6583209,207.894551791097,36.227743415825,1,-4.34021597995567,0.001,999
"Platynota_stultana",28,142.361044357143,161.393222544037,20.5289116203522,181,-0.927091437620393,0.181,999
"Polyphagotarsonemus_latus",13,132.139611922585,195.658087760207,32.4072694959285,28,-1.96000702390564,0.028,999
"Popillia_japonica",18,137.255733888889,182.073293773539,27.6135425088291,43,-1.62302826123522,0.043,999
"Potato_virus_X",5,117.3285064,232.465592941092,53.3462396171473,14,-2.15829808000343,0.014,999
"Pratylenchus_brachyurus",110,73.5520981545737,104.036373858468,7.93804167334448,1,-3.84027660200609,0.001,999
"Pratylenchus_crenatus",60,99.97146385,128.587092502798,12.3234044843592,6,-2.32205545871001,0.006,999
"Pratylenchus_hexincisus",3,99.4255463334334,247.643187239897,65.4604165114228,8,-2.26423308627435,0.008,999
"Pratylenchus_neglectus",155,82.0650587291252,91.3142564009642,5.92483632182121,56,-1.56108914566537,0.056,999
"Pratylenchus_pratensis",1,NA,NA,NA,NA,NA,NA,999
"Pratylenchus_scribneri",20,138.440389550015,178.761501697479,25.2805353281514,54,-1.59494692751084,0.054,999
"Pratylenchus_sp.",128,93.0517442688024,98.0429742337919,7.03787471379985,250,-0.709195626231127,0.25,999
"Pratylenchus_thornei",103,77.7398750970845,106.067788854683,8.65633096899495,1,-3.27250816299223,0.001,999
"Pratylenchus_vulnus",162,74.4056435235454,89.9191683058882,5.95748823630179,5,-2.60403783725691,0.005,999
"Proeulia_auraria",3,244.987825,245.994686909174,61.5527369959649,603.5,-0.0163577114245995,0.6035,999
"Proeulia_chrysopteris",4,206.177785,238.907472987323,55.5683190357724,188,-0.588999065569229,0.188,999
"Pseudaonidia_marquesi",1,NA,NA,NA,NA,NA,NA,999
"Pseudaonidia_trilobitiformis",94,84.0114938087702,109.800507865716,8.84126585203023,2,-2.91689159545228,0.002,999
"Pseudaulacaspis_pentagona",298,61.915404054003,71.3568952427729,3.71280897710408,7,-2.5429509697356,0.007,999
"Pseudocercospora_vitis",18,81.5969783888889,182.990943721283,26.6166212698994,1,-3.80942285289455,0.001,999
"Pseudococcus_calceolariae",66,139.184941818186,124.045834378356,12.1040690378085,880,1.25074529834073,0.88,999
"Pseudococcus_comstocki",74,107.072025756757,119.742863318921,11.0541110818961,132,-1.14625567522257,0.132,999
"Pseudococcus_cryptus",55,111.358990737725,131.399539437213,13.4341554391652,73,-1.49176096631001,0.073,999
"Pseudococcus_longispinus",171,88.320224725862,88.178222283008,5.79904977510552,519,0.0244871915850033,0.519,999
"Pseudococcus_maritimus",1,NA,NA,NA,NA,NA,NA,999
"Pseudococcus_meridionalis",6,118.532529333333,226.938251346015,47.1952557937259,11,-2.29696227278617,0.011,999
"Pseudococcus_viburni",228,66.6715301017912,79.3748960596777,4.61569908888174,3,-2.75220843327638,0.003,999
"Pseudomonas_fluorescens",8,178.408390250075,215.470993173828,40.538204484579,170,-0.914263554466306,0.17,999
"Pseudomonas_syringae",62,94.8848627096742,126.912055512919,12.361368634325,2,-2.5909099348685,0.002,999
"Pseudomonas_viridiflava",29,106.856551068969,161.556639863411,20.9130090115128,3,-2.61560107224789,0.003,999
"Pseudopezicula_tetraspora",17,59.7943036470588,185.542524139211,27.8968320387113,1,-4.50761650346737,0.001,999
"Pseudopezicula_tracheiphila",2,104.249314,274.668699716698,123.148732111065,21,-1.38385010381593,0.021,999
"Pseudotargionia_glandulosa",9,41.9134118888889,211.526924673108,37.2183456608678,1,-4.55725556234367,0.001,999
"Pulvinaria_vitis",50,52.81482991456,136.752768238562,14.3736971953943,1,-5.83969017733992,0.001,999
"Quinisulcius_acutus",10,159.6294624,207.774072696897,38.3255292491623,100,-1.25620209922996,0.1,999
"Quinisulcius_capitatus",30,149.8920962,158.733135599629,20.1266116650705,327,-0.439271127537713,0.327,999
"Raspberry_bushy_dwarf_virus",5,137.632488,230.109287728935,50.378719478094,24,-1.83563220119452,0.024,999
"Raspberry_ringspot_virus",8,225.46573125,214.454929074352,40.3277234258403,660,0.27303307105585,0.66,999
"Rastrococcus_iceryoides",81,79.8105573375958,115.786437692683,10.1847474046998,1,-3.53232917082317,0.001,999
"Retithrips_syriacus",20,163.36500419968,176.293904307336,25.8159850938791,324,-0.500809868794104,0.324,999
"Rhipiphorothrips_cruentatus",1,NA,NA,NA,NA,NA,NA,999
"Rhizobium_radiobacter",205,62.6601243747503,82.3226832287159,4.83026351447915,1,-4.07070106941896,0.001,999
"Rhizobium_rhizogenes",210,63.444831244791,81.7242518756095,5.04313498200061,1,-3.62461458915126,0.001,999
"Rhizobium_vitis",1,NA,NA,NA,NA,NA,NA,999
"Rhizoecus_falcifer",56,126.541706875002,131.362282826734,13.0157611125985,348,-0.370364507310008,0.348,999
"Rhizopus_stolonifer",60,100.227804755739,129.171290575959,12.73710872038,10,-2.27237487373478,0.01,999
"Rosellinia_necatrix",264,55.6918687288334,74.9154373596625,4.11627707536728,1,-4.67013475498706,0.001,999
"Rotylenchulus_macrodoratus",8,106.557594125,213.429289739901,40.1110858648692,2,-2.66439298040803,0.002,999
"Rotylenchulus_parvus",9,225.769329111111,212.371433480784,38.4290309942165,667,0.348639954838924,0.667,999
"Rotylenchulus_reniformis",276,44.7656506732872,73.5599171715997,3.93678625174152,1,-7.31415541942993,0.001,999
"Rotylenchus_robustus",39,136.709803205128,148.443718292873,16.8326171586954,258,-0.697093920518686,0.258,999
"Saharaspis_ceardi",2,237.157207,275.171094736711,115.32566086856,210.5,-0.329622110555568,0.2105,999
"Saissetia_coffeae",312,60.9451662769135,70.5228484642358,3.51199334965572,2,-2.72713562748096,0.002,999
"Saissetia_oleae",223,59.9881379326485,80.100075743297,4.63965470742414,1,-4.33479193580212,0.001,999
"Schistocerca_nitens",4,248.3247545,240.726646431883,56.8467447917133,735,0.133659510249109,0.735,999
"Scirtothrips_aurantii",11,133.391828536842,201.187857025878,35.2567255927898,19,-1.9229247001571,0.019,999
"Scirtothrips_citri",2,247.468473,267.932187254238,109.939374866463,438,-0.186136352686143,0.438,999
"Scirtothrips_dorsalis",27,127.72873688877,163.970104964534,21.0876711396741,42,-1.71860457400529,0.042,999
"Scutellonema_brachyurum",87,104.296288218386,112.991582502745,9.36794382009283,176,-0.928196672754221,0.176,999
"Scutellonema_clathricaudatum",6,240.837642666667,225.442306176373,48.4318112685659,721,0.31787653790033,0.721,999
"Scutylenchus_brevidens",78,127.906154897476,117.378297335806,10.5693543317115,847,0.996073859505549,0.847,999
"Selenaspidus_articulatus",83,85.3635523378297,114.547755795143,9.96325268066952,3,-2.92918431286356,0.003,999
"Sowbane_mosaic_virus",4,162.2399294999,237.10539738672,52.010802995027,68,-1.43942149660674,0.068,999
"Sparganothis_pilleriana",1,NA,NA,NA,NA,NA,NA,999
"Spodoptera_eridania",74,81.5107479458595,119.952119433568,10.7274895678276,1,-3.58344524547441,0.001,999
"Spodoptera_frugiperda",80,62.4033096292645,116.110421965731,9.97054343448019,1,-5.3865782431413,0.001,999
"Spodoptera_littoralis",51,118.106310045599,135.716711571149,14.4159896965333,107,-1.22158810433836,0.107,999
"Spodoptera_litura",31,122.877096419355,158.013139767838,19.0629428638756,31,-1.84315945336363,0.031,999
"Stelidota_geminata",1,NA,NA,NA,NA,NA,NA,999
"Stereum_hirsutum",178,43.3734865191011,86.8070901477204,5.48446518443028,1,-7.91938724525445,0.001,999
"Strawberry_latent_ringspot_virus",13,209.439189384615,196.492265172753,33.8906147247043,644,0.382020931665932,0.644,999
"Targionia_vitis",19,38.6058744210527,180.278673212909,26.7280425152286,1,-5.30053028429362,0.001,999
"Tetranychus_kanzawai",1,NA,NA,NA,NA,NA,NA,999
"Tetranychus_pacificus",16,134.08559575,189.306514866311,30.2774944708563,29,-1.82382723806504,0.029,999
"Tetranychus_urticae",48,115.854043416658,138.522273022033,14.2569430844926,57,-1.58997826329484,0.057,999
"Theretra_clotho",12,90.0133381666667,200.948217034753,33.7455850427698,2,-3.28738940894003,0.002,999
"Theretra_japonica",2,244.810184,270.426753321303,111.810329059151,340.5,-0.229107360087913,0.3405,999
"Theretra_oldenlandiae",15,110.29955493332,190.226646857652,29.1039661972159,2,-2.74626115845262,0.002,999
"Thrips_hawaiiensis",14,151.387228737747,192.017423092987,31.1203299491615,91,-1.30558366256443,0.091,999
"Thrips_imaginis",6,223.268182166667,229.757476968535,47.9203510149238,467,-0.135418348664593,0.467,999
"Thrips_tabaci",11,151.885258363664,204.42429037613,35.2693028921119,71,-1.48965325946992,0.071,999
"Tobacco_ringspot_virus",14,174.070142714286,193.277519471998,30.8699086520745,267,-0.6222038741414,0.267,999
"Tomato_black_ring_virus",12,155.269699083333,199.618477605304,34.904660943969,98,-1.27056895333154,0.098,999
"Tomato_ringspot_virus",18,176.901938555556,182.849729023569,28.5350603825036,431,-0.208437984300202,0.431,999
"Trametes_versicolor",320,36.930716115,69.7113913873339,3.55397504038984,1,-9.2236650229086,0.001,999
"Trichoderma_harzianum",53,94.2399109742849,133.75436203285,13.3661955438891,1,-2.95629754396576,0.001,999
"Trichodorus_onubensis",2,650.100056,277.332450903094,120.965077005136,965.5,3.08161342369153,0.9655,999
"Trichodorus_primitivus",6,310.204899,226.092056551194,47.6958435506668,943,1.76352562796073,0.943,999
"Trichodorus_sp.",80,117.116050019443,116.147575060002,10.0803198222664,532,0.0960758166919743,0.532,999
"Trichothecium_roseum",193,71.3379699447055,84.2144271122825,5.31767721938489,8,-2.42144391928069,0.008,999
"Trijuba_oculata",9,254.636356333333,211.738737477207,38.7424728043407,847,1.10725040894447,0.847,999
"Truncatella_angustata",51,99.8908353529412,135.940364241167,14.5530880020393,7,-2.47710512594814,0.007,999
"Tylenchorhynchus_clarus",59,108.994208254242,128.835651179473,12.7870853293151,59,-1.55167830778002,0.059,999
"Tylenchorhynchus_claytoni",79,101.902721088618,116.990382591467,10.3939297863938,71,-1.45158393532728,0.071,999
"Tylenchorhynchus_cylindricus",45,110.439573933333,141.591169614096,15.18888102285,18,-2.05094737616934,0.018,999
"Tylenchorhynchus_sp.",104,99.4825548212731,106.205452036167,8.53509442345811,219,-0.787676958372752,0.219,999
"Tylenchulus_semipenetrans",46,69.5480718913044,140.45263502798,14.6365691127217,1,-4.84434313742603,0.001,999
"Tylenchus_penetrans",460,48.5117284902011,60.8239998072398,2.62045220672476,1,-4.69852924065635,0.001,999
"Urophorus_humeralis",1,NA,NA,NA,NA,NA,NA,999
"Verticillium_dahliae",96,77.4898983645781,108.950005397421,8.91157171130756,1,-3.53025347851088,0.001,999
"Xanthogaleruca_luteola",9,32.3568664444445,211.97195321366,39.0994165810774,1,-4.59380477958697,0.001,999
"Xestia_c-nigrum",36,119.588226944444,151.206764013859,18.4600273434647,45,-1.71281095532119,0.045,999
"Xiphinema_aceri",3,218.063147,250.357030087759,64.3810989522316,177,-0.50160503025461,0.177,999
"Xiphinema_americanum",178,71.7646415921686,86.7300428098476,5.52678649048553,3,-2.7077943473015,0.003,999
"Xiphinema_brevicolle",8,197.57823325,215.70829486701,42.2937289199074,356,-0.428670209036023,0.356,999
"Xiphinema_diversicaudatum",36,109.855084305503,151.019495931712,17.4022409747181,5,-2.36546613082836,0.005,999
"Xiphinema_index",33,91.6065162424243,154.429175659436,18.5835583935642,1,-3.38055059674514,0.001,999
"Xiphinema_italiae",4,235.7184927499,237.85940150888,58.2406290926549,494,-0.0367597121173534,0.494,999
"Xiphinema_melitense",3,240.594294666667,245.653167830172,65.6270736189947,468.5,-0.0770851553259167,0.4685,999
"Xiphinema_pachtaicum",8,264.3590675,216.06106346015,40.6134889677787,869,1.1892109067056,0.869,999
"Xiphinema_pyrenaicum",16,163.1146645625,186.841317814619,29.655006086429,227,-0.800089306438459,0.227,999
"Xiphinema_rivesi",17,146.338376882353,185.44014855098,28.5100533713224,79,-1.37150818903618,0.079,999
"Xiphinema_sp.",41,108.659391373865,145.56137598839,16.2454574731214,9,-2.27152634363055,0.009,999
"Xiphinema_vuittenezi",13,198.504094846123,196.282666049466,32.9340594662664,551,0.0674508042026248,0.551,999
"Xyleborus_dispar",54,84.2742427037037,132.349032472952,13.5575719019419,1,-3.54597343218681,0.001,999
"Xylella_fastidiosa",152,64.5549886210382,91.7772557931817,6.37279331714035,1,-4.27163816829367,0.001,999
"Xylosandrus_germanus",18,132.907959777778,182.260840775237,26.568979604085,22,-1.85753768992584,0.022,999
"Xylotrechus_chinensis",2,21.491588,266.940701428408,104.407982721395,2,-2.35086539391696,0.002,999
"Zaprionus_indianus",2,271.516129,272.759075209227,120.998897803339,752,-0.0102723762926099,0.752,999
"Zeuzera_coffeae",12,161.794853166667,199.753916361792,34.9252453870986,136,-1.08686604129481,0.136,999
"Zygina_nivea",2,6.223396,278.1194100272,129.405561463803,1,-2.10111536901182,0.001,999
"Zygotylenchus_guevarai",5,151.0579426,229.640461450949,45.7824953445479,33,-1.71643153697841,0.033,999
